"Series";"Time";"Value"
"Humidity Outside";"2018-07-01T02:00:00+02:00";111.83211009174315
"Humidity Outside";"2018-07-02T02:00:00+02:00";100.67777777777778
"Humidity Outside";"2018-07-03T02:00:00+02:00";60.7173611111111
"Humidity Outside";"2018-07-04T02:00:00+02:00";70.54732824427482
"Humidity Outside";"2018-07-05T02:00:00+02:00";87.4028776978417
"Humidity Outside";"2018-07-06T02:00:00+02:00";80.41249999999994
"Humidity Outside";"2018-07-07T02:00:00+02:00";93.17164179104485
"Humidity Outside";"2018-07-08T02:00:00+02:00";63.96923076923077
"Humidity Outside";"2018-07-09T02:00:00+02:00";91.40419580419578
"Humidity Outside";"2018-07-10T02:00:00+02:00";81.02291666666656
"Humidity Outside";"2018-07-11T02:00:00+02:00";83.67697841726617
"Humidity Outside";"2018-07-12T02:00:00+02:00";189.66111111111115
"Humidity Outside";"2018-07-13T02:00:00+02:00";286.0165467625898
"Humidity Outside";"2018-07-14T02:00:00+02:00";140.02638888888885
"Humidity Outside";"2018-07-15T02:00:00+02:00";151.0666666666667
"Humidity Outside";"2018-07-16T02:00:00+02:00";88.60694444444434
"Humidity Outside";"2018-07-17T02:00:00+02:00";115.58181818181819
"Humidity Outside";"2018-07-18T02:00:00+02:00";68.28345323741006
"Humidity Outside";"2018-07-19T02:00:00+02:00";65.95352112676055
"Humidity Outside";"2018-07-20T02:00:00+02:00";89.52587412587418
"Humidity Outside";"2018-07-21T02:00:00+02:00";119.49565217391276
"Humidity Outside";"2018-07-22T02:00:00+02:00";99.89899999999982
"Humidity Outside";"2018-07-23T02:00:00+02:00";106.69791666666661
"Humidity Outside";"2018-07-24T02:00:00+02:00";121.99020979020978
"Humidity Outside";"2018-07-25T02:00:00+02:00";73.02307692307697
"Humidity Outside";"2018-07-26T02:00:00+02:00";67.80625
"Humidity Outside";"2018-07-27T02:00:00+02:00";71.75664335664338
"Humidity Outside";"2018-07-28T02:00:00+02:00";77.81538461538467
"Humidity Outside";"2018-07-29T02:00:00+02:00";72.10486111111112
"Humidity Outside";"2018-07-30T02:00:00+02:00";65.88541666666667
"Humidity Outside";"2018-07-31T02:00:00+02:00";64.60972222222223
"Humidity Outside";"2018-08-01T02:00:00+02:00";88.8161971830986
"Humidity Outside";"2018-08-02T02:00:00+02:00";100.71250000000002
