"Series";"Time";"Value"
"Weight deviation per record (10min)";"2018-05-07T02:00:00+02:00";0.007513888888888897
"Weight deviation per record (10min)";"2018-05-08T02:00:00+02:00";0.007713286713286721
"Weight deviation per record (10min)";"2018-05-09T02:00:00+02:00";0.011506944444444459
"Weight deviation per record (10min)";"2018-05-10T02:00:00+02:00";0.0011654676258992776
"Weight deviation per record (10min)";"2018-05-11T02:00:00+02:00";-0.0008819444444444444
"Weight deviation per record (10min)";"2018-05-12T02:00:00+02:00";0.3653503649635037
"Weight deviation per record (10min)";"2018-05-13T02:00:00+02:00";-0.0005244755244755248
"Weight deviation per record (10min)";"2018-05-14T02:00:00+02:00";-0.004407407407407408
"Weight deviation per record (10min)";"2018-05-15T02:00:00+02:00";-0.0027152777777777796
"Weight deviation per record (10min)";"2018-05-16T02:00:00+02:00";-0.0005138888888888889
"Weight deviation per record (10min)";"2018-05-17T02:00:00+02:00";-0.0017430555555555567
"Weight deviation per record (10min)";"2018-05-18T02:00:00+02:00";-0.004625000000000001
"Weight deviation per record (10min)";"2018-05-19T02:00:00+02:00";0.39399259259259256
"Weight deviation per record (10min)";"2018-05-20T02:00:00+02:00";-0.0005390070921985831
"Weight deviation per record (10min)";"2018-05-21T02:00:00+02:00";0.0038088235294117673
"Weight deviation per record (10min)";"2018-05-22T02:00:00+02:00";0.005541666666666663
"Weight deviation per record (10min)";"2018-05-23T02:00:00+02:00";0.010007692307692318
"Weight deviation per record (10min)";"2018-05-24T02:00:00+02:00";0.004173913043478261
"Weight deviation per record (10min)";"2018-05-25T02:00:00+02:00";0.0031690140845070393
